Approved symbol	Ensembl ID(supplied by Ensembl)
MICOS10-NBL1	ENSG00000270136
TERC	ENSG00000270141
LINC01480	ENSG00000270164
NCBP2-AS2	ENSG00000270170
BIVM-ERCC5	ENSG00000270181
IGHD1OR15-1B	ENSG00000270185
IGKV1OR2-11	ENSG00000270187
MTRNR2L11	ENSG00000270188
BNIP3P31	ENSG00000270191
MRPS35P3	ENSG00000270192
DUXAP11	ENSG00000270222
MTCO2P22	ENSG00000270225
MTND6P22	ENSG00000270230
NBPF8	ENSG00000270231
MTCYBP22	ENSG00000270232
ACTR3BP1	ENSG00000270242
IGKV3OR2-5	ENSG00000270252
DUXAP4	ENSG00000270258
NDUFB8P2	ENSG00000270264
IMMP1LP1	ENSG00000270269
BNIP3P10	ENSG00000270270
TRMT112P7	ENSG00000270275
HIST2H4B	ENSG00000270276
XIAPP1	ENSG00000270294
STX8P1	ENSG00000270296
PHACTR2P1	ENSG00000270300
MTATP6P2	ENSG00000270307
COX6CP16	ENSG00000270313
BORCS7-ASMT	ENSG00000270316
IGHV3OR16-11	ENSG00000270318
BNIP3P9	ENSG00000270325
SMC2-AS1	ENSG00000270332
PPIAL4H	ENSG00000270339
UNGP3	ENSG00000270343
POC1B-AS1	ENSG00000270344
MTND4LP5	ENSG00000270350
IGHV1OR15-4	ENSG00000270356
HMGN3-AS1	ENSG00000270362
HEATR9	ENSG00000270379
MTCO3P22	ENSG00000270388
PFN1P2	ENSG00000270392
MTRNR2L13	ENSG00000270394
MREGP1	ENSG00000270395
DPPA3P3	ENSG00000270415
REXO1L4P	ENSG00000270416
CAHM	ENSG00000270419
NRBF2P5	ENSG00000270427
KNOP1P2	ENSG00000270429
OR7E108P	ENSG00000270432
H3F3AP2	ENSG00000270433
AZU1P1	ENSG00000270444
IGKV2OR2-7	ENSG00000270450
IGHD4OR15-4B	ENSG00000270451
PABPC1P5	ENSG00000270455
IGHV3OR16-12	ENSG00000270467
IGHV3OR16-9	ENSG00000270472
IGHV3-29	ENSG00000270474
BNIP3P37	ENSG00000270479
BNIP3P7	ENSG00000270496
MKI67P1	ENSG00000270499
COX6CP4	ENSG00000270500
YTHDF2P1	ENSG00000270503
IGHV1OR15-1	ENSG00000270505
QTRT1P1	ENSG00000270524
SNRPGP19	ENSG00000270526
PEBP1P2	ENSG00000270532
ELOCP34	ENSG00000270535
LINC01235	ENSG00000270547
IGHV3-30	ENSG00000270550
DUXAP3	ENSG00000270552
APOOP1	ENSG00000270560
PRAMEF5	ENSG00000270601
HCG17	ENSG00000270604
PPIAP52	ENSG00000270606
SGO1P1	ENSG00000270615
URGCP-MRPS24	ENSG00000270617
SPCS2P2	ENSG00000270623
NBPF14	ENSG00000270629
ECM1P1	ENSG00000270639
TSIX	ENSG00000270641
TAF15	ENSG00000270647
CYP2C61P	ENSG00000270648
DPRXP5	ENSG00000270652
NUTF2P8	ENSG00000270654
HNRNPA1P67	ENSG00000270665
MARK2P16	ENSG00000270670
MTRNR2L6	ENSG00000270672
YTHDF3-AS1	ENSG00000270673
FAM71BP1	ENSG00000270683
IGHV1OR15-6	ENSG00000270685
BUD13P1	ENSG00000270689
PRMT1P1	ENSG00000270706
MICOS10P2	ENSG00000270714
BNIP3P15	ENSG00000270716
RPL23AP92	ENSG00000270723
PRELID3BP8	ENSG00000270741
IGKV2OR2-1	ENSG00000270748
FBXW7-AS1	ENSG00000270751
NEK4P3	ENSG00000270754
HSPE1-MOB4	ENSG00000270757
FXYD6P1	ENSG00000270762
DDX43P2	ENSG00000270763
GAS2L2	ENSG00000270765
PDHA1P1	ENSG00000270772
BUB1P1	ENSG00000270778
PDLIM1P1	ENSG00000270788
DPRXP6	ENSG00000270791
LLPHP1	ENSG00000270793
RPS10-NUDT3	ENSG00000270800
C17orf50	ENSG00000270806
CHCHD2P11	ENSG00000270809
NANOGNBP3	ENSG00000270813
TMEM261P1	ENSG00000270814
LINC00221	ENSG00000270816
IGHD5OR15-5B	ENSG00000270824
NF1P1	ENSG00000270831
HNRNPDLP4	ENSG00000270837
CHCHD2P3	ENSG00000270849
VDAC1P5	ENSG00000270858
DDX55P1	ENSG00000270863
IGHV3OR16-6	ENSG00000270864
RPL12P48	ENSG00000270865
SRGAP2D	ENSG00000270872
RPAP2P1	ENSG00000270874
ZNF30-AS1	ENSG00000270876
HIST2H4A	ENSG00000270882
RASL10B	ENSG00000270885
GPR75-ASB3	ENSG00000270898
NUDT19P4	ENSG00000270900
HNRNPA3P9	ENSG00000270903
MTND4P35	ENSG00000270906
RPS28P1	ENSG00000270912
RPL12P50	ENSG00000270916
MCRIP2P2	ENSG00000270920
CICP23	ENSG00000270921
TAS2R6P	ENSG00000270923
SRD5A3P1	ENSG00000270929
GRAMD4P8	ENSG00000270930
RAP2CP1	ENSG00000270938
HSPE1P7	ENSG00000270945
CT45A9	ENSG00000270946
MTDHP1	ENSG00000270948
RPSAP75	ENSG00000270954
LPP-AS2	ENSG00000270959
IGHD5OR15-5A	ENSG00000270961
NTAN1P1	ENSG00000270965
REXO1L8P	ENSG00000270971
SMARCE1P7	ENSG00000270973
MAGOH3P	ENSG00000270975
HMGB1P51	ENSG00000270986
IGKV1OR2-118	ENSG00000270999
CTHRC1P1	ENSG00000271005
LRRC37A9P	ENSG00000271013
IGKV2OR2-7D	ENSG00000271015
HSPE1P19	ENSG00000271024
KATNBL1P1	ENSG00000271026
CLPTM1LP1	ENSG00000271036
MTRNR2L2	ENSG00000271043
NDUFB9P1	ENSG00000271045
SNRPGP17	ENSG00000271063
GMCL1P2	ENSG00000271070
PHBP20	ENSG00000271072
CTAGE15	ENSG00000271079
NAMA	ENSG00000271086
TMEM56-RWDD3	ENSG00000271092
IGLCOR22-2	ENSG00000271093
BNIP3P28	ENSG00000271095
SUMO2P14	ENSG00000271096
IMMP1LP3	ENSG00000271098
SCML2P2	ENSG00000271105
KATNBL1P5	ENSG00000271108
NUDT4P2	ENSG00000271121
ELOCP5	ENSG00000271123
IGHV3OR16-8	ENSG00000271130
PPIAP75	ENSG00000271131
IGLVIVOR22-1	ENSG00000271138
PRR20FP	ENSG00000271140
YWHAQP7	ENSG00000271142
ARMCX5-GPRASP2	ENSG00000271147
RPL23AP88	ENSG00000271153
HINT1P2	ENSG00000271159
BOLA2P2	ENSG00000271161
LINC01109	ENSG00000271167
IGHV3OR16-13	ENSG00000271178
RPP40P2	ENSG00000271190
RNF138P2	ENSG00000271194
VDAC3P1	ENSG00000271198
PRR13P7	ENSG00000271202
MTCO1P22	ENSG00000271207
BRDTP1	ENSG00000271209
RPL21P136	ENSG00000271215
LINC01050	ENSG00000271216
BNIP3P4	ENSG00000271225
KRT18P9	ENSG00000271231
CARSP1	ENSG00000271232
SUMO2P15	ENSG00000271236
HMGB1P50	ENSG00000271237
PRELID3BP2	ENSG00000271242
DIMT1P1	ENSG00000271249
MZT1P1	ENSG00000271264
LAPTM4BP2	ENSG00000271266
TMCC1-AS1	ENSG00000271270
UGT2A2	ENSG00000271271
ELOCP33	ENSG00000271278
SMIM12P1	ENSG00000271284
BCRP9	ENSG00000271287
IGHV1OR15-3	ENSG00000271288
SRXN1	ENSG00000271303
DPRXP2	ENSG00000271304
RAC1P9	ENSG00000271306
IGHD4OR15-4A	ENSG00000271317
CTAGE6	ENSG00000271321
B3GNTL1P2	ENSG00000271328
LINC02104	ENSG00000271334
IGHD1OR15-1A	ENSG00000271336
NDE1P2	ENSG00000271337
IGKV1OR2-9	ENSG00000271351
HTATSF1P2	ENSG00000271361
NANOGP3	ENSG00000271373
RBISP2	ENSG00000271378
REXO1L9P	ENSG00000271381
NBPF19	ENSG00000271383
SRGNP1	ENSG00000271386
OSBPL9P1	ENSG00000271389
LINC02336	ENSG00000271395
IGKV2OR2-2	ENSG00000271402
MZT1P2	ENSG00000271404
NAPGP1	ENSG00000271408
PRR13P3	ENSG00000271412
RPL23AP90	ENSG00000271415
CYCSP1	ENSG00000271423
NBPF10	ENSG00000271425
RPL17P51	ENSG00000271429
PPATP2	ENSG00000271433
MMP28	ENSG00000271447
CT45A2	ENSG00000271449
DPRXP7	ENSG00000271464
SQSTM1P1	ENSG00000271465
CICP24	ENSG00000271466
MTND3P19	ENSG00000271480
ABI1P1	ENSG00000271484
RBM11P1	ENSG00000271488
MEMO1P5	ENSG00000271492
SNRPGP20	ENSG00000271496
CCL5	ENSG00000271503
BNIP3P17	ENSG00000271524
ARF4P1	ENSG00000271525
WBP1LP12	ENSG00000271530
BBIP1P1	ENSG00000271532
LINC02427	ENSG00000271538
BNIP3P11	ENSG00000271550
YPEL5P2	ENSG00000271557
HIRAP1	ENSG00000271563
LINC02333	ENSG00000271564
PPIAL4E	ENSG00000271567
IGKV1OR2-6	ENSG00000271569
LINC02550	ENSG00000271584
SELENOTP2	ENSG00000271585
LARP7P1	ENSG00000271588
ELOCP35	ENSG00000271595
LIX1L	ENSG00000271601
KRT8P49	ENSG00000271602
MILR1	ENSG00000271605
HSPE1P14	ENSG00000271612
ATP2B1-AS1	ENSG00000271614
ACTG1P22	ENSG00000271615
IGHV3OR16-7	ENSG00000271620
PSMA6P4	ENSG00000271625
BNIP3P19	ENSG00000271638
MARK3P1	ENSG00000271642
KRT8P47	ENSG00000271647
LINC00904	ENSG00000271649
BNIP3P35	ENSG00000271655
BNIP3P36	ENSG00000271661
LSM1P2	ENSG00000271679
MTND5P10	ENSG00000271687
SNX29P2	ENSG00000271699
BNIP3P20	ENSG00000271704
RPL17P3	ENSG00000271705
ATP1B3P1	ENSG00000271707
NDUFA8P1	ENSG00000271710
MROH7-TTC4	ENSG00000271723
RNU1-29P	ENSG00000271739
RN7SKP299	ENSG00000271765
SNORA51	ENSG00000271798
RN7SKP290	ENSG00000271814
RN7SKP4	ENSG00000271818
RNU6-94P	ENSG00000271819
SMIM32	ENSG00000271824
PLS3-AS1	ENSG00000271826
RNU7-10P	ENSG00000271841
LINC02343	ENSG00000271850
SNORD11B	ENSG00000271852
LINC01215	ENSG00000271856
AGAP11	ENSG00000271880
MIR98	ENSG00000271886
OR10AE1P	ENSG00000271890
MIR4791	ENSG00000271898
MIR4466	ENSG00000271899
SNORA35B	ENSG00000271907
RNU6-86P	ENSG00000271923
RNA5SP108	ENSG00000271924
RNU6-85P	ENSG00000271932
OR2AS2P	ENSG00000271934
LINC01954	ENSG00000271952
ADAM6	ENSG00000271968
RDM1P4	ENSG00000271974
SNORD58B	ENSG00000271982
RN7SL827P	ENSG00000271986
RNU1-30P	ENSG00000272020
RNU6-87P	ENSG00000272028
ANKRD34A	ENSG00000272031
SNORD14A	ENSG00000272034
MIR139	ENSG00000272036
GTF2H5	ENSG00000272047
RNU6-6P	ENSG00000272055
RN7SL828P	ENSG00000272075
MIR502	ENSG00000272080
RN7SL715P	ENSG00000272096
LINC01607	ENSG00000272138
FGF14-AS2	ENSG00000272143
NFYC-AS1	ENSG00000272145
ARF4-AS1	ENSG00000272146
NBPF25P	ENSG00000272150
RNU4-5P	ENSG00000272160
CASC15	ENSG00000272168
HIST2H2AA4	ENSG00000272196
RN7SL803P	ENSG00000272197
MIR3666	ENSG00000272230
RN7SL726P	ENSG00000272232
RNA5SP386	ENSG00000272253
LINC01749	ENSG00000272259
RNU6-89P	ENSG00000272262
IER3-AS1	ENSG00000272273
LINC00551	ENSG00000272274
TPTE2P2	ENSG00000272281
LINC02084	ENSG00000272282
SNORD96A	ENSG00000272296
IFNL4P1	ENSG00000272311
NUDT3	ENSG00000272325
KMT2B	ENSG00000272333
RNU6-90P	ENSG00000272337
SNORD114-21	ENSG00000272344
RNA5SP506	ENSG00000272351
RNU4-89P	ENSG00000272359
MIR3976	ENSG00000272380
POM121C	ENSG00000272391
RNU6-92P	ENSG00000272393
IFNL4	ENSG00000272395
CD24	ENSG00000272398
RN7SL778P	ENSG00000272412
FAM47E-STBD1	ENSG00000272414
LINC01145	ENSG00000272419
RNA5SP357	ENSG00000272435
CUX2P1	ENSG00000272436
RNU6-91P	ENSG00000272439
OR13Z2P	ENSG00000272443
RNU6-84P	ENSG00000272445
MIR432	ENSG00000272458
SNORD115-40	ENSG00000272460
RN7SL760P	ENSG00000272469
SNORD113-5	ENSG00000272474
OR13Z3P	ENSG00000272480
OR1X1P	ENSG00000272494
RNU6-88P	ENSG00000272507
CFAP206	ENSG00000272514
LINC01023	ENSG00000272523
SNORA28	ENSG00000272533
RN7SL840P	ENSG00000272536
MIR4787	ENSG00000272543
LINC02538	ENSG00000272549
GTF2IP13	ENSG00000272556
OR51F3P	ENSG00000272559
OR5BL1P	ENSG00000272569
MUSTN1	ENSG00000272573
LINC02098	ENSG00000272575
ZSWIM8-AS1	ENSG00000272589
OR10AH1P	ENSG00000272595
ZNF595	ENSG00000272602
MAGI1-IT1	ENSG00000272610
AFAP1-AS1	ENSG00000272620
OR51F5P	ENSG00000272634
DOC2B	ENSG00000272636
GTF2IP20	ENSG00000272645
OR51C4P	ENSG00000272664
PCDHB16	ENSG00000272674
OR5AO1P	ENSG00000272676
FAM223B	ENSG00000272681
OR9I3P	ENSG00000272685
LINC02018	ENSG00000272690
GAS6-DT	ENSG00000272695
MESTIT1	ENSG00000272701
LINC02266	ENSG00000272727
ADIRF-AS1	ENSG00000272734
STAG3L5P-PVRIG2P-PILRB	ENSG00000272752
JMJD1C-AS1	ENSG00000272767
KRTAP10-7	ENSG00000272804
OR10AE3P	ENSG00000272837
OR2BH1P	ENSG00000272882
DCP1A	ENSG00000272886
CSPG4P5	ENSG00000272887
LINC01578	ENSG00000272888
ATP6V1FNB	ENSG00000272899
OR10Q2P	ENSG00000272900
TBC1D8-AS1	ENSG00000272902
OR6U2P	ENSG00000272937
OR7A19P	ENSG00000272963
RBAK-RBAKDN	ENSG00000272968
MYHAS	ENSG00000272975
OR5AL1	ENSG00000272987
LINC02012	ENSG00000272989
ARL2-SNX15	ENSG00000273003
FAM106A	ENSG00000273018
INTS4P2	ENSG00000273024
DGCR9	ENSG00000273032
LINC02035	ENSG00000273033
ATF4P2	ENSG00000273041
C2orf15	ENSG00000273045
OR51F4P	ENSG00000273051
CDC37L1-DT	ENSG00000273061
GRIN2B	ENSG00000273079
OR52E1	ENSG00000273085
LYPD4	ENSG00000273111
LINC01990	ENSG00000273125
PACERR	ENSG00000273129
NBPF26	ENSG00000273136
LINC02604	ENSG00000273142
DGCR10	ENSG00000273164
LINC02091	ENSG00000273172
SNURF	ENSG00000273173
FAM25BP	ENSG00000273225
OR5BQ1P	ENSG00000273228
OR2A13P	ENSG00000273234
OR7E39P	ENSG00000273252
OR5BP1P	ENSG00000273255
CNNM3-DT	ENSG00000273265
ZBTB8B	ENSG00000273274
C1QTNF3-AMACR	ENSG00000273294
DGCR11	ENSG00000273311
RBAKDN	ENSG00000273313
OR6L2P	ENSG00000273327
CYP4F36P	ENSG00000273330
TM4SF19-TCTEX1D2	ENSG00000273331
OR7M1P	ENSG00000273336
MICE	ENSG00000273340
PAXIP1-AS1	ENSG00000273344
LINC02019	ENSG00000273356
SFTPD-AS1	ENSG00000273372
OR2Q1P	ENSG00000273377
LINC01396	ENSG00000273396
OR5B15P	ENSG00000273408
OR13I1P	ENSG00000273423
OR8S21P	ENSG00000273434
OR6R2P	ENSG00000273484
MIR6129	ENSG00000273500
CNTNAP3P1	ENSG00000273509
TBC1D3K	ENSG00000273513
FOXD4L6	ENSG00000273514
SPDYE8P	ENSG00000273520
AGBL1	ENSG00000273540
HIST1H4K	ENSG00000273542
SNORA44	ENSG00000273544
MIR6812	ENSG00000273555
CWC25	ENSG00000273559
REXO1L3P	ENSG00000273567
LINC02348	ENSG00000273585
OR10G1P	ENSG00000273586
SNORA78	ENSG00000273587
SMIM11B	ENSG00000273590
MIR7160	ENSG00000273593
EPOP	ENSG00000273604
MIR6776	ENSG00000273606
RN7SL386P	ENSG00000273610
ZNHIT3	ENSG00000273611
MIR6511A4	ENSG00000273613
MIR4726	ENSG00000273627
WBP1LP8	ENSG00000273640
PPP1R26P2	ENSG00000273643
MIR8065	ENSG00000273648
MIR6792	ENSG00000273657
C2orf27AP1	ENSG00000273693
CT45A7	ENSG00000273696
MRPL57P1	ENSG00000273698
MIR6760	ENSG00000273700
HIST1H2BM	ENSG00000273703
LHX1	ENSG00000273706
RN7SL343P	ENSG00000273717
VN1R74P	ENSG00000273732
MIR6075	ENSG00000273742
MIR6870	ENSG00000273745
CYFIP1	ENSG00000273749
MIR6790	ENSG00000273758
VN1R76P	ENSG00000273762
MIR6126	ENSG00000273776
CEACAM20	ENSG00000273777
MIR6765	ENSG00000273778
HIST1H2BG	ENSG00000273802
RN7SL673P	ENSG00000273818
ENPP7P7	ENSG00000273819
USP27X	ENSG00000273820
MIR7843	ENSG00000273830
SNORD115-13	ENSG00000273835
MIR6842	ENSG00000273836
TAF9	ENSG00000273841
SDR42E1P4	ENSG00000273849
SLC25A15P4	ENSG00000273872
MIR6859-2	ENSG00000273874
MIR8066	ENSG00000273882
FRMD6-AS1	ENSG00000273888
SLC20A1P2	ENSG00000273894
MIR6798	ENSG00000273898
NOL12	ENSG00000273899
CA15P2	ENSG00000273907
MIR8068	ENSG00000273912
MIR6877	ENSG00000273932
RN7SL722P	ENSG00000273940
MIR6853	ENSG00000273945
RN7SL733P	ENSG00000273946
IGKV2-40	ENSG00000273962
ENPP7P14	ENSG00000273963
GOLGA6L1	ENSG00000273976
RN7SL106P	ENSG00000273981
HIST1H3G	ENSG00000273983
SDR42E1P1	ENSG00000273994
RBM17P2	ENSG00000273999
RN7SL2	ENSG00000274012
LINC01138	ENSG00000274020
MIR3670-4	ENSG00000274025
FAM27E3	ENSG00000274026
MIR6813	ENSG00000274034
FAM230J	ENSG00000274044
INO80B-WBP1	ENSG00000274049
OR7E156P	ENSG00000274052
MIR4727	ENSG00000274054
MIR6507	ENSG00000274056
RNA5SP534	ENSG00000274059
MIR6724-2	ENSG00000274060
MIR6514	ENSG00000274066
CASTOR2	ENSG00000274070
RN7SL539P	ENSG00000274076
SNORD1C	ENSG00000274091
RNA5SP535	ENSG00000274097
RN7SL787P	ENSG00000274098
ABCB10P1	ENSG00000274099
OR4M2	ENSG00000274102
MIR6777	ENSG00000274111
ALOX15P1	ENSG00000274114
MIR6081	ENSG00000274115
MIR6774	ENSG00000274134
FADS2P1	ENSG00000274150
SNX18P1Y	ENSG00000274162
RNA5SP439	ENSG00000274164
RN7SL585P	ENSG00000274168
MIR8071-1	ENSG00000274172
PRAMEF28P	ENSG00000274178
NATD1	ENSG00000274180
RBPJP2	ENSG00000274181
H2AFB1	ENSG00000274183
RN7SL248P	ENSG00000274186
FAM197Y4	ENSG00000274196
ANTXRL	ENSG00000274209
SOCS7	ENSG00000274211
TBC1D3H	ENSG00000274226
RNA5SP414	ENSG00000274228
RN7SL818P	ENSG00000274234
GGTLC3	ENSG00000274252
MIR6728	ENSG00000274258
SYNGAP1-AS1	ENSG00000274259
MIR7702	ENSG00000274263
SNORA73A	ENSG00000274266
HIST1H3B	ENSG00000274267
GAGE13	ENSG00000274274
CBSL	ENSG00000274276
SPATA31E3P	ENSG00000274279
MIR6069	ENSG00000274280
ADRA2B	ENSG00000274286
HIST1H2BE	ENSG00000274290
MIR6864	ENSG00000274300
MIR5088	ENSG00000274306
SNORA71E	ENSG00000274309
MIR6749	ENSG00000274314
ZNF646P1	ENSG00000274316
LINC02334	ENSG00000274317
RPSAP73	ENSG00000274319
ZNF658	ENSG00000274349
RN7SL853P	ENSG00000274350
FAM74A3	ENSG00000274355
GRAMD4P4	ENSG00000274369
ADAMTS7P1	ENSG00000274376
MIR6801	ENSG00000274380
TMEM269	ENSG00000274386
MIR6885	ENSG00000274390
TPTE	ENSG00000274391
RNA5SP536	ENSG00000274408
MIR6515	ENSG00000274417
TBC1D3D	ENSG00000274419
SEC22B2	ENSG00000274423
RN7SL196P	ENSG00000274424
C8orf89	ENSG00000274443
MIR1273H	ENSG00000274466
RNA5SP257	ENSG00000274467
LINC01746	ENSG00000274469
RN7SL650P	ENSG00000274475
MRPS17P5	ENSG00000274493
MIR6832	ENSG00000274494
ANKRD20A6P	ENSG00000274502
TBC1D3L	ENSG00000274512
FAM74A6	ENSG00000274516
RCC1L	ENSG00000274523
SEBOX	ENSG00000274529
SNORD28	ENSG00000274544
MIR6889	ENSG00000274552
RN7SL545P	ENSG00000274568
SPDYE10P	ENSG00000274570
ZYXP1	ENSG00000274572
IGHV2-70	ENSG00000274576
FAM74A4	ENSG00000274583
RNU2-1	ENSG00000274585
DGKK	ENSG00000274588
DUX4L24	ENSG00000274599
RIMBP3B	ENSG00000274600
PI4KAP1	ENSG00000274602
RNU6-866P	ENSG00000274607
TBC1D3	ENSG00000274611
HIST1H4F	ENSG00000274618
MIR378J	ENSG00000274620
MIR6867	ENSG00000274621
RN7SL719P	ENSG00000274632
SNORD109A	ENSG00000274640
HIST1H2BO	ENSG00000274641
RN7SL625P	ENSG00000274656
TBC1D3J	ENSG00000274658
LINC02371	ENSG00000274659
RN7SKP236	ENSG00000274662
RNA5SP526	ENSG00000274663
MYO5BP1	ENSG00000274680
MIR6761	ENSG00000274697
MIR486-1	ENSG00000274705
MIR7974	ENSG00000274713
CCL23	ENSG00000274736
ELOA3D	ENSG00000274744
RN7SL627P	ENSG00000274747
KRTAP7-1	ENSG00000274749
HIST1H3E	ENSG00000274750
TRBV12-3	ENSG00000274752
RNA5SP527	ENSG00000274759
PRAMEF27	ENSG00000274764
MIR6128	ENSG00000274770
F8A2	ENSG00000274791
MIR6768	ENSG00000274805
TBC1D3B	ENSG00000274808
MIR6078	ENSG00000274809
NPHP3-ACAD11	ENSG00000274810
MIR6772	ENSG00000274816
MIR6762	ENSG00000274822
APONP	ENSG00000274823
MIR7152	ENSG00000274824
LINC01297	ENSG00000274827
MIR6788	ENSG00000274838
MAFIP	ENSG00000274847
RN7SL422P	ENSG00000274852
SEPT14P17	ENSG00000274886
PANO1	ENSG00000274897
RNA5-8SN5	ENSG00000274917
ZKSCAN2-DT	ENSG00000274925
KRT89P	ENSG00000274928
MIR7150	ENSG00000274932
TBC1D3I	ENSG00000274933
MIR8083	ENSG00000274940
NKAIN3-IT1	ENSG00000274956
SPDYE13P	ENSG00000274959
TEX28P1	ENSG00000274962
RN7SL600P	ENSG00000274963
MIR6771	ENSG00000274969
BSNDP2	ENSG00000274973
MIR6735	ENSG00000274975
RNU11	ENSG00000274978
PTCHD3P1	ENSG00000274985
MIR6750	ENSG00000274986
MIR6876	ENSG00000274988
MIR8056	ENSG00000274994
HIST1H2AH	ENSG00000274997
SNORA17A	ENSG00000274998
MIR8052	ENSG00000274999
ZNF280B	ENSG00000275004
RN7SL166P	ENSG00000275014
MIR6753	ENSG00000275022
MLLT6	ENSG00000275023
GXYLT1P4	ENSG00000275026
HMGB1P24	ENSG00000275029
RNU6-538P	ENSG00000275030
TP53TG3E	ENSG00000275034
MIR8086	ENSG00000275036
SNORD25	ENSG00000275043
BSNDP1	ENSG00000275048
PPP4R3B	ENSG00000275052
PPP1R26P3	ENSG00000275060
SYNRG	ENSG00000275066
MIR6825	ENSG00000275067
SNORD50B	ENSG00000275072
NUDT18	ENSG00000275074
SNORD91B	ENSG00000275084
RN7SL296P	ENSG00000275090
MIR6766	ENSG00000275101
MIR6782	ENSG00000275107
MIR6504	ENSG00000275109
ZNF2	ENSG00000275111
GAGE2E	ENSG00000275113
HIST1H4L	ENSG00000275126
SNORD116-22	ENSG00000275127
RN7SL203P	ENSG00000275128
RN7SL663P	ENSG00000275132
SEC22B3	ENSG00000275140
MIR6888	ENSG00000275141
SCARNA16	ENSG00000275143
SNX18P5	ENSG00000275144
CCL16	ENSG00000275152
TRBV12-5	ENSG00000275158
MIR6814	ENSG00000275166
MIR6815	ENSG00000275167
FRG2MP	ENSG00000275170
LENG9	ENSG00000275183
MIR6740	ENSG00000275207
MIR6745	ENSG00000275208
RNA5-8SN3	ENSG00000275215
HIST1H2AK	ENSG00000275221
LINC00547	ENSG00000275226
RNU1-68P	ENSG00000275229
RN7SL544P	ENSG00000275230
MIR4734	ENSG00000275238
FAM242F	ENSG00000275239
TRBV16	ENSG00000275243
MRPS31P1	ENSG00000275256
MIR6511A1	ENSG00000275259
MIR6780A	ENSG00000275273
LINC02340	ENSG00000275294
CCL4	ENSG00000275302
RNA5SP528	ENSG00000275305
PDCD6IPP1	ENSG00000275325
SPDYE19P	ENSG00000275328
MIR5787	ENSG00000275334
MIR8088	ENSG00000275335
RN7SL680P	ENSG00000275337
FGD5P1	ENSG00000275340
PRAG1	ENSG00000275342
MIR6503	ENSG00000275344
C7orf77	ENSG00000275356
MIR6868	ENSG00000275360
MIR6124	ENSG00000275373
MIR1299	ENSG00000275377
HIST1H3I	ENSG00000275379
CCL18	ENSG00000275385
MIR6770-3	ENSG00000275391
FCGBP	ENSG00000275395
HNF1B	ENSG00000275410
MIR6882	ENSG00000275411
MIR6862-1	ENSG00000275429
MIR6859-3	ENSG00000275449
MIR6085	ENSG00000275451
MIR548O2	ENSG00000275453
MIR7852	ENSG00000275455
MIR6809	ENSG00000275458
MIR6130	ENSG00000275469
IGHV3-54	ENSG00000275475
C17orf98	ENSG00000275489
LINC01730	ENSG00000275491
MIR6718	ENSG00000275518
MIR6804	ENSG00000275519
FAM236A	ENSG00000275520
MIR6508	ENSG00000275523
SNORD115-26	ENSG00000275524
SNORD116-4	ENSG00000275529
RNVU1-19	ENSG00000275538
STPG3-AS1	ENSG00000275549
ELOA3C	ENSG00000275553
RN7SKP175	ENSG00000275558
GRIFIN	ENSG00000275572
RN7SL341P	ENSG00000275588
XKR5	ENSG00000275591
VN1R7P	ENSG00000275592
DUX4L21	ENSG00000275610
MIR6793	ENSG00000275640
RBM22P6	ENSG00000275643
MIR6851	ENSG00000275651
MIR6796	ENSG00000275652
RN7SL313P	ENSG00000275655
SNORD112	ENSG00000275662
HIST1H4G	ENSG00000275663
MIR6839	ENSG00000275667
MIR6744	ENSG00000275669
MIR8076	ENSG00000275670
CCL15-CCL14	ENSG00000275688
MIR6724-4	ENSG00000275692
UBE2Q2P6	ENSG00000275695
AATF	ENSG00000275700
MIR3648-1	ENSG00000275708
MIR6795	ENSG00000275711
HIST1H2BH	ENSG00000275713
HIST1H3A	ENSG00000275714
CCL15	ENSG00000275718
LYZL6	ENSG00000275722
MIR6088	ENSG00000275726
TRBV14	ENSG00000275743
IGHV3-79	ENSG00000275747
C18orf65	ENSG00000275763
SLC2AXP1	ENSG00000275768
MIR6505	ENSG00000275770
OR4G6P	ENSG00000275771
HNRNPCL2	ENSG00000275774
RN7SL185P	ENSG00000275776
OR7G15P	ENSG00000275787
MIR8064	ENSG00000275789
TRBV10-3	ENSG00000275791
RIMBP3	ENSG00000275793
EIF5P2	ENSG00000275800
RN7SL736P	ENSG00000275803
MIR8082	ENSG00000275810
HTR1DP1	ENSG00000275811
MIR6500	ENSG00000275816
MIR6818	ENSG00000275818
ARHGAP23	ENSG00000275832
TUBGCP5	ENSG00000275835
MIR6068	ENSG00000275836
MIR941-5	ENSG00000275842
LINC01742	ENSG00000275852
MIR6720	ENSG00000275859
MIR7975	ENSG00000275863
MIR8054	ENSG00000275868
PICSAR	ENSG00000275874
RN7SL43P	ENSG00000275878
IKBKGP1	ENSG00000275882
U2AF1L5	ENSG00000275895
PRSS2	ENSG00000275896
NAPGP2	ENSG00000275906
MIR6807	ENSG00000275924
REXO1L11P	ENSG00000275928
MRPL57P3	ENSG00000275940
EIF3FP1	ENSG00000275945
MIR6724-1	ENSG00000275950
TBC1D3F	ENSG00000275954
RN7SL210P	ENSG00000275961
MIR6880	ENSG00000275967
SPATA31A3	ENSG00000275969
SPDYE11	ENSG00000275976
RN7SL327P	ENSG00000275992
SIK1B	ENSG00000275993
SNORA24	ENSG00000275994
SNORD27	ENSG00000275996
